Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes,clean_comments,language
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,Yoo love this my dudes. great production,UgynDyrH57WiLvPbHc94AaABAg,0,7,Yoo love this my dudes. great production,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,"How come it’s still not going viral, remember me, supporting you guys at the start❤️❤️❤️",UgwYYRc0MWYGQPk6CVN4AaABAg,0,0,"How come it’s still not going viral, remember me, supporting you guys at the start",en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,Man U guys really sing lovely 😍😍😍😍😍😍,UgzPHqphcHC2V1GtX_Z4AaABAg,0,0,Man U guys really sing lovely ,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,awesome as always!​,Ugz23U7uW9DuGpGGUcN4AaABAg,0,0,awesome as always!​,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,More singing videos please!!! Obsessed 😱😍,UgxhgoJVnJYW9-nDc9l4AaABAg,0,0,More singing videos please!!! Obsessed ,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,"Seriously, please post more!",UgzU-iP1vdeJ_K3YIv54AaABAg,0,0,"Seriously, please post more!",en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,"Same Lauryn! Guys, Kudos to you two, and I hope you do requests because I have one to make. I'd LOVE to hear a LAUV medley ^~^",UgwYgOTMVx4qLhou67F4AaABAg,0,0,"Same Lauryn! Guys, Kudos to you two, and I hope you do requests because I have one to make. I'd LOVE to hear a LAUV medley ^~^",en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,Perfect,Ugx_bEoEpFZOgLcL0Ql4AaABAg,0,0,Perfect,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,jeez damn..  thanks for this cover.,UgxwO5MXFpGimI_OWjd4AaABAg,0,0,jeez damn..  thanks for this cover.,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,And can you guys pleaseeee do a cover of Riptide? 😩❤️,UgzZxQwufNmSCKSd-g14AaABAg,0,0,And can you guys pleaseeee do a cover of Riptide? ,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,okay u hitt it guys 😍 lovethissssss,UgzQtdSrECO00Eb1EuZ4AaABAg,0,0,okay u hitt it guys  lovethissssss,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,Very beautiful voices...please keept going on!! :),Ugygx7a6e0saal_ZUzB4AaABAg,0,0,Very beautiful voices...please keept going on!! :),en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,Pls make more of those. Im waiting too long now.,UgwAfN7cyNYX0PSqjPZ4AaABAg,0,0,Pls make more of those. Im waiting too long now.,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,I cannot explain how happy I am I found this.... so damn good. I'm breathless,UgzhjiRLpE6e8cU6zVN4AaABAg,0,0,I cannot explain how happy I am I found this.... so damn good. I'm breathless,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,You guys are really nice ♥,Ugz3mcTdARIm5WGOA714AaABAg,0,0,You guys are really nice ,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,I wasn't prepared...this is SO GOOD,Ugx5LA62u9_EFIzVM3B4AaABAg,0,0,I wasn't prepared...this is SO GOOD,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,So beautifully sang! ✨❤,UgxhBMSHm0XXJGVbX8d4AaABAg,0,4,So beautifully sang! ,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,They song beautifully.. Please make more cover..,UgzDF3sXsSF5CSzTZy54AaABAg,0,0,They song beautifully.. Please make more cover..,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,Yo this is super dope!!! Gotta collab with these dudes👌🏼🔥,UgxbAepKs6HAMjzIK8B4AaABAg,1,0,Yo this is super dope!!! Gotta collab with these dudes,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,More covers please,UgwrBbVdS66-R_g0chN4AaABAg,0,0,More covers please,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,Awesome! Plz upload more frequently ;),UgzqtJPTpdnaXc9L-_F4AaABAg,0,0,Awesome! Plz upload more frequently ;),en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,So beautiful,UgyRSDQOUvvx7xbdrJN4AaABAg,0,0,So beautiful,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,That microphone is soooooooo lucky!!!,UgzJMkAWltgmvL1j2x54AaABAg,0,0,That microphone is soooooooo lucky!!!,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,"Mine (Bazzi)

[Intro:]

Huh, yeah, naw I just, had a lil' bit too much of Hennessy

Just gotta tell you how I feel


[Verse 1:]

You so fuckin' precious when you smile

Hit it from the back and drive you wild

Girl, I lose myself up in those eye-eye-eye-eye-eyes

I just had to let you know you're mine


[Chorus:]

Hands on your body, I don't wanna waste no time

Feels like forever even if forever's tonight

Just lay with me, waste this night away with me

You're mine, I can't look away, I just gotta say


[Verse 2:]

I'm so fucking happy you're alive

Swear to God I'm down if you're down all you gotta say is right

Girl anything I can do just to make you feel alright

Oh, oh, oh, oh, I just had to let you know you're fine

Running circles 'round my mind

Even when it's rainy all you ever do is shine

You on fire, you a star just like Mariah

Man this feel incredible, I'll turn you into a bride, you're mine


[Chorus:]

Hands on your body, I don't wanna waste no time

Feels like forever even if forever's tonight

Just lay with me, waste this night away with me

You're mine, I can't look away, I just gotta say",UgyhkF1RGJw_em65KxJ4AaABAg,0,0,"Mine (Bazzi)

[Intro:]

Huh, yeah, naw I just, had a lil' bit too much of Hennessy

Just gotta tell you how I feel


[Verse 1:]

You so fuckin' precious when you smile

Hit it from the back and drive you wild

Girl, I lose myself up in those eye-eye-eye-eye-eyes

I just had to let you know you're mine


[Chorus:]

Hands on your body, I don't wanna waste no time

Feels like forever even if forever's tonight

Just lay with me, waste this night away with me

You're mine, I can't look away, I just gotta say


[Verse 2:]

I'm so fucking happy you're alive

Swear to God I'm down if you're down all you gotta say is right

Girl anything I can do just to make you feel alright

Oh, oh, oh, oh, I just had to let you know you're fine

Running circles 'round my mind

Even when it's rainy all you ever do is shine

You on fire, you a star just like Mariah

Man this feel incredible, I'll turn you into a bride, you're mine


[Chorus:]

Hands on your body, I don't wanna waste no time

Feels like forever even if forever's tonight

Just lay with me, waste this night away with me

You're mine, I can't look away, I just gotta say",en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,More cover plsss,UgyY-vz2q85omnCh9654AaABAg,0,0,More cover plsss,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,"You so fuckin' precious when you smile
Hit it from the back and drive you wild
Girl, I lose myself up in those eyes
I just had to let you know you're mine
Hands on your body, I don't wanna waste no time
Feels like forever even if forever's tonight
Just lay with me, waste this night away with me
You're mine, I can't look away, I just gotta say
I'm so fucking happy you're alive
Swear to God, I'm down if you're down all you gotta say is right
Girl anything I can do just to make you feel alright
Oh, I just had to let you know you're fine
Running circles 'round my mind
Even when it's rainy all you ever do is shine
You on fire, you a star just like Mariah
Man this feel incredible, I'll turn you into a bride, you're mine
Hands on your body, I don't wanna waste no time
Feels like forever even if forever's tonight
Just lay with me, waste this night away with me
You're mine, I can't look away, I just gotta say",UgxuwWA7KOjlzf8_zL14AaABAg,0,0,"You so fuckin' precious when you smile
Hit it from the back and drive you wild
Girl, I lose myself up in those eyes
I just had to let you know you're mine
Hands on your body, I don't wanna waste no time
Feels like forever even if forever's tonight
Just lay with me, waste this night away with me
You're mine, I can't look away, I just gotta say
I'm so fucking happy you're alive
Swear to God, I'm down if you're down all you gotta say is right
Girl anything I can do just to make you feel alright
Oh, I just had to let you know you're fine
Running circles 'round my mind
Even when it's rainy all you ever do is shine
You on fire, you a star just like Mariah
Man this feel incredible, I'll turn you into a bride, you're mine
Hands on your body, I don't wanna waste no time
Feels like forever even if forever's tonight
Just lay with me, waste this night away with me
You're mine, I can't look away, I just gotta say",en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,"You so fuckin' precious when you smile
Hit it from the back and drive you wild
Girl, I lose myself up in those eyes
I just had to let you know you're mine

Hands on your body, I don't wanna waste no time
Feels like forever even if forever's tonight
Just lay with me, waste this night away with me
You're mine, I can't look away, I just gotta say

I'm so fucking happy you're alive
Swear to God, I'm down if you're down all you gotta say is right
Girl anything I can do just to make you feel alright
Oh, I just had to let you know you're fine
Running circles 'round my mind
Even when it's rainy all you ever do is shine
You on fire, you a star just like Mariah
Man this feel incredible, I'll turn you into a bride, you're mine

Hands on your body, I don't wanna waste no time
Feels like forever even if forever's tonight
Just lay with me, waste this night away with me
You're mine, I can't look away, I just gotta say",UgwDi1tseKNUp2e81jB4AaABAg,0,0,"You so fuckin' precious when you smile
Hit it from the back and drive you wild
Girl, I lose myself up in those eyes
I just had to let you know you're mine

Hands on your body, I don't wanna waste no time
Feels like forever even if forever's tonight
Just lay with me, waste this night away with me
You're mine, I can't look away, I just gotta say

I'm so fucking happy you're alive
Swear to God, I'm down if you're down all you gotta say is right
Girl anything I can do just to make you feel alright
Oh, I just had to let you know you're fine
Running circles 'round my mind
Even when it's rainy all you ever do is shine
You on fire, you a star just like Mariah
Man this feel incredible, I'll turn you into a bride, you're mine

Hands on your body, I don't wanna waste no time
Feels like forever even if forever's tonight
Just lay with me, waste this night away with me
You're mine, I can't look away, I just gotta say",en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,2:44 my ears were impregnated yet blessed,Ugwuq0JivivP7odsRDZ4AaABAg,0,1,2:44 my ears were impregnated yet blessed,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,Whc microphn u use for recording?,UgzOoveO0rEie_bjywR4AaABAg,0,0,Whc microphn u use for recording?,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,"""fast car""
I want you to sing that song.",UgwwjNpGumwzNwViOpF4AaABAg,0,1,"""fast car""
I want you to sing that song.",en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,"Love your vocals.  Suggestion??  Hope I'm not overstepping . . . 

Ok I LOVE the score arrangement and the vocal harmonics. 

A fantastic cover group is Boyce Avenue.  They are amazing because they take the original and make it their own.  You've started that here,  but you need to be more courageous and take it further.  This song is gorgeous,  and for voices are well suited for it.  Try softening the lyrics (profanity is not suited for main stream).  Just because Bazzi breaks up note streams doesn't mean you have to.  Play with different expressions of the melody that don't feel like his.  There is a female duo on YouTube that did a cover of this song,  and while I didn't care for THEIR performance (sorry ladies), their lyric changes and arrangement was brilliant. 

You both obviously have a lot of talent!  This was lovely to listen to, even if I did critique it.  Keep it up!",UgzlSieZBSb2SfMipcN4AaABAg,0,0,"Love your vocals.  Suggestion??  Hope I'm not overstepping . . . 

Ok I LOVE the score arrangement and the vocal harmonics. 

A fantastic cover group is Boyce Avenue.  They are amazing because they take the original and make it their own.  You've started that here,  but you need to be more courageous and take it further.  This song is gorgeous,  and for voices are well suited for it.  Try softening the lyrics (profanity is not suited for main stream).  Just because Bazzi breaks up note streams doesn't mean you have to.  Play with different expressions of the melody that don't feel like his.  There is a female duo on YouTube that did a cover of this song,  and while I didn't care for THEIR performance (sorry ladies), their lyric changes and arrangement was brilliant. 

You both obviously have a lot of talent!  This was lovely to listen to, even if I did critique it.  Keep it up!",en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,What happened to these guys! I wanna see more of them,UgyLzGeMW0x9R0jKt5R4AaABAg,1,0,What happened to these guys! I wanna see more of them,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,You guys are really good... could you please sing Creep by Radiohead?,UgzZFzutXlGI_NhHPtJ4AaABAg,0,0,You guys are really good... could you please sing Creep by Radiohead?,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,Son arte,Ugwg4VqIOlHOE0vKaKR4AaABAg,0,0,Son arte,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,Damn..... Ok so thts wt love is lyk.... 💙💙,UgwZgoH7QFJlna9qLiV4AaABAg,0,1,Damn..... Ok so thts wt love is lyk.... ,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,hell yeah..wow,Ugxl5uaoz39y_bquhSF4AaABAg,0,0,hell yeah..wow,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,Kev and Nick does it again,UgyS4EATcLAyZAg_y914AaABAg,0,0,Kev and Nick does it again,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,I need more. Where have you been?,Ugwo4qWLpMspl4X5-_J4AaABAg,0,0,I need more. Where have you been?,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,Better than original!!,UgyoV8ZxHq-KboN3B_h4AaABAg,0,0,Better than original!!,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,"Way to go guys !!! If it's tricky to make better vocal arrangements than the original, which you did great btw, your music arrangement is awesome !!!",UgxI9seAPigy6KMX9Bp4AaABAg,0,0,"Way to go guys !!! If it's tricky to make better vocal arrangements than the original, which you did great btw, your music arrangement is awesome !!!",en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,Need more ;),UgwxNifmdHIC30b_rah4AaABAg,0,0,Need more ;),en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,I have no doubt these guys are gonna go big. Very talented vocals and harmonizing is amazing. Surprised you arent covering some of Dan and shay songs. Ive been subscribed to many YouTubers before they went big and I just subscribed to another. Enjoy the fam boys! Don't let it change who you are!! Love from Canada,UgwZSOzRJvo4gtvJgzp4AaABAg,0,0,I have no doubt these guys are gonna go big. Very talented vocals and harmonizing is amazing. Surprised you arent covering some of Dan and shay songs. Ive been subscribed to many YouTubers before they went big and I just subscribed to another. Enjoy the fam boys! Don't let it change who you are!! Love from Canada,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,*speachless*,Ugwwdk42t1ye7i4a7RR4AaABAg,0,0,*speachless*,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,Never clicked on a vid faster,Ugx-hKj7oXgggZIxIoJ4AaABAg,0,2,Never clicked on a vid faster,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,*mindblownn*,UgzgWE9yzjcwD1H7qG14AaABAg,0,0,*mindblownn*,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,Spotify doesn’t have your song anyway I can get it in Spotify? I just clicked the link in your bio but it didn’t work,UgzNf1e9sse3P2SVfhN4AaABAg,0,0,Spotify doesn’t have your song anyway I can get it in Spotify? I just clicked the link in your bio but it didn’t work,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,Replay button raped,Ugyn0B9WRTrLzL5mwCh4AaABAg,0,0,Replay button raped,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,most of these views are mine hehe,Ugx6yG7X3kvubaQfOyl4AaABAg,0,1,most of these views are mine hehe,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,Are they brothers or friends?,Ugz2EA1b56nmi4iOWXR4AaABAg,0,0,Are they brothers or friends?,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,Tf 2.2k subs like wtf YouTube what's wrong with u,UgxR-u7zxa0BsjhQGvR4AaABAg,0,0,Tf 2.2k subs like wtf YouTube what's wrong with u,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,Holy auto tune. No hate tho,Ugx7vm-IAm61oFOyGkR4AaABAg,0,0,Holy auto tune. No hate tho,en
Kev & Nick,Mine - Bazzi (Kev &amp; Nick cover),"Hello and welcome to our channel! We are two swedish guys who like to sing. We will be posting more music related videos, so make sure to subscribe! Spotify ...",TXakJYHe9uQ,please don't take this to offense but are you guys gay,UgwG-tARTbioSGfbCpR4AaABAg,0,0,please don't take this to offense but are you guys gay,en
